,satisfaction,evaluation,number_of_projects,average_montly_hours,time_spend_company,work_accident,churn,promotion,department,salary
6231,0.4945055,0.859375,0.2,0.21495327,0.0,0.0,0.0,0.0,support,low
6232,0.82417583,0.671875,0.4,0.7570093,0.25,0.0,0.0,0.0,support,low
6233,0.50549453,0.515625,0.6,0.45327103,0.0,0.0,0.0,0.0,support,low
6234,0.6593407,0.234375,0.2,0.37383178,0.0,0.0,0.0,0.0,support,low
6235,0.7692308,0.8125,0.4,0.42990655,0.125,0.0,0.0,0.0,support,low
6236,0.13186814,0.03125,0.2,0.8364486,0.375,0.0,0.0,0.0,support,low
6237,0.52747256,0.34375,0.2,0.1682243,0.125,0.0,0.0,0.0,support,low
6238,0.8791209,0.921875,0.2,0.7009346,0.25,0.0,0.0,0.0,support,low
6239,0.6923077,0.96875,0.2,0.39719626,0.25,0.0,0.0,0.0,technical,low
6240,0.51648355,0.34375,0.6,0.7943925,0.125,0.0,0.0,0.0,technical,low
6241,0.82417583,0.5,0.4,0.25700936,0.0,0.0,0.0,0.0,technical,low
6242,0.93406594,0.625,0.2,0.75233644,0.25,1.0,0.0,0.0,management,low
6243,0.21978022,0.8125,0.8,0.40654206,0.25,0.0,0.0,0.0,IT,medium
6244,0.4945055,0.890625,0.2,0.13084112,0.375,0.0,0.0,0.0,IT,medium
6245,0.9230769,0.578125,0.4,0.26635513,0.0,1.0,0.0,0.0,IT,medium
6246,0.7802198,0.5,0.4,0.4813084,0.0,0.0,0.0,0.0,IT,medium
6247,1.0,0.578125,0.6,0.21495327,0.25,0.0,0.0,0.0,IT,medium
6248,0.8791209,0.3125,0.4,0.29439253,0.125,0.0,0.0,0.0,product_mng,medium
6249,0.5604396,0.65625,0.8,0.5373832,0.25,1.0,0.0,0.0,product_mng,medium
6250,0.43956044,0.90625,0.6,0.18691589,0.125,0.0,0.0,0.0,product_mng,medium
6251,0.61538464,0.609375,0.4,0.26635513,0.0,0.0,0.0,0.0,product_mng,medium
6252,0.5604396,0.546875,0.6,0.7803738,0.0,1.0,0.0,0.0,IT,medium
6253,0.46153846,1.0,0.2,0.3364486,0.125,1.0,0.0,0.0,RandD,medium
6254,0.71428573,0.828125,0.4,0.6448598,0.125,1.0,0.0,0.0,RandD,medium
6255,0.52747256,0.09375,0.4,0.27102804,0.375,0.0,0.0,0.0,RandD,high
6256,0.8021978,0.75,0.6,0.3598131,0.0,0.0,0.0,0.0,RandD,low
6257,0.10989011,0.421875,0.6,0.5140187,0.5,0.0,0.0,0.0,RandD,medium
6258,0.45054945,0.4375,0.4,0.5233645,0.0,0.0,0.0,0.0,marketing,medium
6259,0.9010989,0.5,0.4,0.38317758,0.125,1.0,0.0,0.0,sales,medium
6260,0.10989011,0.78125,0.4,0.47663552,0.5,0.0,0.0,0.0,accounting,medium
6261,0.93406594,0.75,0.4,0.5794392,0.125,0.0,0.0,0.0,support,low
6262,0.8681319,0.484375,0.4,0.60747665,0.0,0.0,0.0,0.0,technical,low
6263,0.8901099,0.796875,0.4,0.63084114,0.375,0.0,0.0,0.0,management,low
6264,0.43956044,0.9375,0.0,0.5140187,0.0,0.0,0.0,0.0,marketing,low
6265,0.989011,0.296875,0.4,0.38785046,0.25,0.0,0.0,0.0,marketing,low
6266,0.6923077,0.703125,0.4,0.48598132,0.0,0.0,0.0,0.0,marketing,low
6267,0.62637365,0.515625,0.6,0.49532712,0.5,0.0,0.0,0.0,sales,low
6268,0.95604396,0.234375,0.4,0.6588785,0.125,0.0,0.0,0.0,sales,low
6269,0.43956044,0.515625,0.4,0.8130841,0.125,0.0,0.0,0.0,sales,low
6270,0.7032967,0.203125,0.2,0.3364486,0.0,1.0,0.0,0.0,sales,low
6271,0.42857143,0.96875,0.6,0.1682243,0.25,0.0,0.0,0.0,sales,low
6272,0.52747256,0.65625,0.2,0.3084112,0.0,0.0,0.0,0.0,sales,low
6273,0.5934066,0.71875,0.2,0.80841124,0.125,0.0,0.0,0.0,sales,low
6274,0.4065934,0.796875,0.6,0.7383177,0.375,1.0,0.0,0.0,sales,low
6275,0.6043956,0.21875,0.2,0.77102804,0.0,0.0,0.0,0.0,sales,low
6276,0.51648355,0.578125,0.4,0.24299066,0.125,0.0,0.0,0.0,sales,low
6277,0.96703297,0.609375,0.6,0.6168224,0.25,0.0,0.0,0.0,sales,low
6278,0.6593407,0.5,0.2,0.19626169,0.125,0.0,0.0,0.0,sales,low
6279,0.15384616,0.953125,0.4,0.48598132,0.125,0.0,0.0,0.0,sales,low
6280,0.74725276,0.1875,0.4,0.7570093,0.25,1.0,0.0,0.0,sales,low
6281,0.73626375,0.328125,0.4,0.7943925,0.125,0.0,0.0,0.0,sales,low
6282,0.978022,0.46875,0.2,0.5046729,0.0,0.0,0.0,0.0,sales,medium
6283,0.9120879,0.640625,0.2,0.6542056,0.125,0.0,0.0,0.0,sales,medium
6284,0.5934066,0.484375,0.4,0.24766356,0.125,1.0,0.0,0.0,sales,medium
6285,0.9010989,0.515625,0.6,0.6728972,0.125,0.0,0.0,0.0,sales,medium
6286,0.34065935,0.484375,0.2,0.088785045,0.125,0.0,0.0,0.0,accounting,medium
6287,0.8021978,0.40625,0.4,0.7990654,0.125,1.0,0.0,0.0,accounting,medium
6288,0.7912088,0.8125,0.4,0.24766356,0.125,0.0,0.0,0.0,accounting,medium
6289,0.5714286,0.515625,0.2,0.5981308,0.125,0.0,0.0,0.0,hr,medium
6290,0.23076923,0.328125,0.0,0.2897196,0.0,0.0,0.0,0.0,hr,medium
6291,0.5494506,0.5625,0.0,0.05140187,0.125,0.0,0.0,0.0,hr,medium
6292,0.12087912,0.3125,0.2,0.56542057,0.375,0.0,0.0,0.0,hr,medium
6293,0.72527474,0.3125,0.0,0.5420561,0.0,0.0,0.0,0.0,technical,medium
6294,0.5494506,0.671875,0.2,0.8130841,0.125,0.0,0.0,0.0,technical,high
6295,0.5934066,0.265625,0.4,0.6869159,0.0,0.0,0.0,0.0,technical,low
6296,0.74725276,0.5,0.6,0.3084112,0.25,1.0,0.0,0.0,technical,medium
6297,0.8021978,0.375,0.6,0.635514,0.0,0.0,0.0,0.0,technical,medium
6298,0.5604396,0.765625,0.6,0.42523363,0.25,0.0,0.0,0.0,technical,medium
6299,0.8131868,0.5625,0.2,0.7616823,0.0,0.0,0.0,0.0,technical,medium
6300,0.63736266,0.375,0.4,0.52803737,0.0,0.0,0.0,0.0,technical,low
6301,0.82417583,0.3125,0.6,0.004672897,0.5,0.0,0.0,0.0,technical,low
6302,0.64835167,0.671875,0.6,0.20093457,0.25,0.0,0.0,0.0,technical,low
6303,0.71428573,0.875,0.4,0.7570093,0.125,1.0,0.0,0.0,technical,low
6304,0.5934066,0.4375,0.2,0.5233645,0.0,1.0,0.0,0.0,support,low
6305,0.8681319,0.84375,0.0,0.6401869,0.125,0.0,0.0,0.0,support,low
6306,1.0,0.703125,0.2,0.3364486,0.25,0.0,0.0,0.0,support,low
6307,0.6703297,0.796875,0.4,0.72897196,0.0,1.0,0.0,0.0,support,low
6308,0.45054945,0.546875,0.6,0.3504673,0.25,0.0,0.0,0.0,support,low
6309,0.93406594,0.46875,0.6,0.57476634,0.125,0.0,0.0,0.0,support,low
6310,0.63736266,0.28125,0.2,0.54672897,0.25,0.0,0.0,0.0,support,low
6311,0.7802198,0.8125,0.6,0.4813084,0.25,0.0,0.0,0.0,support,low
6312,0.6703297,0.8125,0.4,0.6962617,0.0,0.0,0.0,0.0,support,low
6313,0.16483517,0.578125,0.4,0.8271028,0.375,0.0,0.0,0.0,support,low
6314,0.978022,1.0,0.4,0.49532712,0.125,0.0,0.0,0.0,support,low
6315,0.73626375,0.453125,0.4,0.6728972,0.125,0.0,0.0,0.0,technical,low
6316,0.7582418,0.21875,0.4,0.27570093,0.25,0.0,0.0,0.0,technical,low
6317,0.36263737,0.859375,0.2,0.52803737,0.0,0.0,0.0,0.0,technical,low
6318,0.8131868,0.4375,0.4,0.53271025,0.125,0.0,0.0,0.0,management,medium
6319,0.978022,0.703125,0.4,0.7943925,0.5,0.0,0.0,0.0,IT,medium
6320,0.6043956,0.703125,0.0,0.60747665,0.0,0.0,0.0,0.0,IT,medium
6321,0.63736266,0.609375,0.4,0.17289719,0.0,0.0,0.0,0.0,IT,medium
6322,0.18681319,0.046875,0.2,0.014018691,0.25,0.0,0.0,0.0,IT,medium
6323,0.96703297,0.4375,0.2,0.6588785,0.125,0.0,0.0,0.0,IT,medium
6324,0.42857143,0.375,0.4,0.62616825,0.125,0.0,0.0,0.0,product_mng,medium
6325,0.82417583,0.296875,0.4,0.24766356,0.0,0.0,0.0,0.0,product_mng,medium
6326,0.6813187,0.59375,0.4,0.5140187,0.25,0.0,0.0,0.0,product_mng,medium
6327,1.0,0.75,0.2,0.41588786,0.125,0.0,0.0,0.0,product_mng,medium
6328,0.5604396,0.625,0.6,0.80841124,0.0,0.0,0.0,0.0,IT,medium
6329,0.94505495,0.015625,0.8,0.6401869,0.375,0.0,0.0,0.0,RandD,medium
6330,0.51648355,0.3125,0.2,0.3084112,0.0,0.0,0.0,0.0,RandD,high
6331,0.72527474,0.203125,0.0,0.3598131,0.125,1.0,0.0,0.0,RandD,low
6332,0.978022,0.265625,0.8,0.73364484,0.25,0.0,0.0,0.0,RandD,medium
6333,0.6703297,0.5625,0.6,0.17757009,0.125,0.0,0.0,0.0,RandD,medium
6334,0.61538464,0.875,0.4,0.17289719,0.125,0.0,0.0,0.0,marketing,medium
6335,0.7802198,0.703125,0.6,0.21962617,0.0,0.0,0.0,0.0,sales,medium
6336,0.43956044,0.65625,0.2,0.78504676,0.25,0.0,0.0,0.0,accounting,low
6337,0.25274727,0.578125,0.2,0.39252338,0.5,0.0,0.0,0.0,support,low
6338,0.8681319,0.28125,0.2,0.64953274,0.0,1.0,0.0,0.0,technical,low
6339,0.7802198,0.953125,0.4,0.635514,0.0,0.0,0.0,0.0,management,low
6340,0.7032967,0.59375,0.4,0.39719626,0.25,0.0,0.0,0.0,marketing,low
6341,0.6923077,0.34375,0.2,0.47663552,0.0,0.0,0.0,0.0,marketing,low
6342,0.53846157,0.65625,0.6,0.5373832,0.125,1.0,0.0,0.0,marketing,low
6343,0.62637365,0.9375,0.4,0.5607477,0.125,0.0,0.0,0.0,sales,low
6344,0.5934066,0.671875,0.2,0.47196263,0.125,1.0,0.0,0.0,sales,low
6345,0.6593407,0.3125,0.0,0.55140185,0.0,0.0,0.0,0.0,sales,low
6346,0.43956044,0.359375,0.2,0.41588786,0.125,0.0,0.0,0.0,sales,low
6347,0.5604396,0.140625,0.2,0.3598131,0.0,0.0,0.0,0.0,sales,low
6348,0.45054945,0.421875,0.4,0.6214953,0.25,0.0,0.0,0.0,sales,low
6349,0.2747253,0.703125,0.4,0.093457945,0.125,1.0,0.0,0.0,sales,low
6350,0.7692308,0.375,0.6,0.59345794,0.125,0.0,0.0,0.0,sales,low
6351,0.978022,0.5,0.4,0.27102804,0.125,0.0,0.0,0.0,sales,low
6352,0.95604396,0.953125,0.6,0.6728972,0.0,0.0,0.0,0.0,sales,low
6353,0.8681319,0.828125,0.2,0.20093457,0.0,0.0,0.0,0.0,sales,low
6354,0.5604396,0.390625,0.0,0.8364486,0.0,0.0,0.0,0.0,sales,low
6355,0.5824176,0.578125,0.2,0.2897196,0.125,1.0,0.0,0.0,sales,low
6356,0.34065935,0.5625,0.2,0.5046729,0.25,1.0,0.0,0.0,sales,low
6357,0.07692308,0.71875,0.6,0.11682243,0.0,0.0,0.0,0.0,sales,medium
6358,0.7912088,0.96875,0.6,0.6869159,0.5,0.0,0.0,0.0,sales,medium
6359,0.6593407,0.515625,0.4,0.46261683,0.0,0.0,0.0,0.0,sales,medium
6360,0.62637365,0.234375,0.6,0.24766356,0.125,0.0,0.0,0.0,sales,medium
6361,0.62637365,0.40625,0.6,0.55140185,0.0,0.0,0.0,0.0,sales,medium
6362,0.5714286,0.265625,0.4,0.7943925,0.125,0.0,0.0,0.0,accounting,medium
6363,0.989011,0.640625,0.6,0.58878505,0.0,0.0,0.0,0.0,accounting,medium
6364,0.7032967,0.28125,0.2,0.87383175,0.5,0.0,0.0,0.0,accounting,medium
6365,0.5934066,0.5625,0.0,0.30373833,0.375,0.0,0.0,0.0,hr,medium
6366,0.5604396,0.859375,0.2,0.28504673,0.25,0.0,0.0,0.0,hr,medium
6367,0.3846154,0.125,0.2,0.14018692,0.0,0.0,0.0,0.0,hr,medium
6368,0.6043956,0.921875,0.2,0.1635514,0.5,0.0,0.0,0.0,hr,medium
6369,0.9010989,0.703125,0.4,0.20093457,0.0,0.0,0.0,0.0,technical,high
6370,0.50549453,0.359375,0.4,0.62616825,0.125,0.0,0.0,0.0,technical,low
6371,0.6703297,0.578125,0.4,0.6728972,0.0,1.0,0.0,0.0,technical,medium
6372,0.30769232,0.359375,0.2,0.17757009,0.125,0.0,0.0,0.0,technical,medium
6373,0.07692308,0.3125,0.8,0.46728972,0.125,0.0,0.0,0.0,technical,medium
6374,0.6593407,0.953125,0.6,0.6728972,0.25,0.0,0.0,0.0,technical,medium
6375,0.95604396,0.171875,0.0,0.6401869,0.375,1.0,0.0,0.0,technical,low
6376,0.5824176,0.859375,0.6,0.7990654,0.125,0.0,0.0,0.0,technical,low
6377,0.93406594,0.140625,0.0,0.5373832,0.125,0.0,0.0,0.0,technical,low
6378,0.63736266,0.734375,0.2,0.76635516,0.125,0.0,0.0,0.0,technical,low
6379,0.8791209,0.328125,0.2,0.07943925,0.125,0.0,0.0,0.0,technical,low
6380,0.5604396,0.421875,0.6,0.7990654,0.125,0.0,0.0,0.0,support,low
6381,0.8791209,0.40625,0.6,0.46728972,0.125,0.0,0.0,0.0,support,low
6382,0.5604396,0.828125,0.2,0.635514,0.0,0.0,0.0,0.0,support,low
6383,0.9230769,0.921875,0.0,0.28037384,0.125,1.0,0.0,0.0,support,low
6384,0.31868133,0.65625,0.4,0.29439253,0.375,0.0,0.0,0.0,support,low
6385,0.5824176,0.328125,0.2,0.59345794,0.125,1.0,0.0,0.0,support,low
6386,0.84615386,0.78125,0.4,0.47196263,0.125,1.0,0.0,0.0,support,low
6387,0.5714286,0.40625,0.0,0.44859812,0.0,1.0,0.0,0.0,support,low
6388,0.74725276,0.4375,0.4,0.44859812,0.125,0.0,0.0,0.0,support,low
6389,0.83516484,0.578125,0.4,0.36448598,0.125,0.0,0.0,0.0,support,low
6390,0.93406594,0.40625,0.4,0.44392523,0.125,0.0,0.0,0.0,support,low
6391,0.5494506,0.359375,0.4,0.8130841,0.0,0.0,0.0,0.0,technical,low
6392,0.8901099,0.875,0.2,0.20093457,0.125,0.0,0.0,0.0,technical,low
6393,0.84615386,0.453125,0.4,0.6869159,0.0,0.0,0.0,0.0,technical,low
6394,0.6923077,0.53125,0.2,0.6635514,0.0,0.0,0.0,0.0,management,low
6395,0.82417583,0.25,0.6,0.43457943,0.0,1.0,0.0,0.0,IT,low
6396,0.6043956,0.21875,0.4,0.43457943,0.125,0.0,0.0,0.0,IT,medium
6397,0.7912088,0.609375,0.4,0.5140187,0.125,0.0,0.0,0.0,IT,medium
6398,0.62637365,0.53125,0.6,0.7383177,0.0,0.0,0.0,0.0,IT,medium
6399,0.72527474,0.296875,0.2,0.73364484,0.5,0.0,0.0,0.0,IT,medium
6400,0.4945055,0.484375,0.2,0.6869159,0.0,0.0,0.0,0.0,product_mng,medium
6401,0.978022,0.625,0.2,0.5981308,0.0,0.0,0.0,0.0,product_mng,medium
6402,0.7802198,0.765625,0.4,0.20093457,0.0,0.0,0.0,0.0,product_mng,medium
6403,0.64835167,0.53125,0.6,0.8130841,0.125,0.0,0.0,0.0,product_mng,medium
6404,0.4945055,0.328125,0.2,0.75233644,0.0,0.0,0.0,0.0,IT,medium
6405,0.8681319,0.75,0.4,0.34579438,0.0,0.0,0.0,0.0,RandD,medium
6406,0.6813187,0.40625,0.2,0.58878505,0.125,0.0,0.0,0.0,RandD,medium
6407,0.74725276,0.34375,0.0,0.7056075,0.0,1.0,0.0,0.0,RandD,medium
6408,0.5604396,0.375,0.4,0.4906542,0.125,0.0,0.0,0.0,RandD,high
6409,0.48351648,0.609375,0.4,0.7803738,0.375,0.0,0.0,0.0,RandD,low
6410,0.83516484,0.21875,0.2,0.3364486,0.0,1.0,0.0,0.0,marketing,medium
6411,0.5494506,0.609375,0.4,0.43925235,0.0,0.0,0.0,0.0,sales,medium
6412,0.15384616,0.640625,0.4,0.20560747,0.375,0.0,0.0,0.0,accounting,medium
6413,0.6703297,0.375,0.2,0.5981308,0.125,0.0,0.0,0.0,support,medium
6414,0.9120879,0.203125,0.6,0.22897196,0.125,0.0,0.0,0.0,technical,low
6415,0.94505495,0.015625,0.4,0.8831776,0.125,0.0,0.0,0.0,management,low
6416,0.32967034,0.109375,0.2,0.27102804,0.125,0.0,0.0,0.0,marketing,low
6417,0.83516484,0.6875,0.4,0.48598132,0.0,0.0,0.0,0.0,marketing,low
6418,0.978022,0.53125,0.2,0.7429907,0.0,1.0,0.0,0.0,marketing,low
6419,0.06593407,0.1875,0.8,0.5046729,0.5,1.0,0.0,0.0,sales,low
6420,0.64835167,0.28125,0.2,0.8130841,0.25,1.0,0.0,0.0,sales,low
6421,0.16483517,0.859375,0.6,0.37850466,0.375,0.0,0.0,0.0,sales,low
6422,0.74725276,0.359375,0.4,0.20560747,0.125,0.0,0.0,0.0,sales,medium
6423,0.2967033,0.515625,0.2,0.3224299,0.125,0.0,0.0,0.0,sales,medium
6424,0.45054945,0.828125,0.2,0.42523363,0.25,1.0,0.0,0.0,sales,medium
6425,0.12087912,0.96875,0.4,0.3271028,0.25,1.0,0.0,0.0,sales,medium
6426,0.84615386,0.3125,0.6,0.21028037,0.0,0.0,0.0,0.0,sales,medium
6427,0.82417583,0.421875,0.4,0.18224299,0.0,0.0,0.0,0.0,sales,medium
6428,0.8901099,0.96875,0.6,0.24299066,0.25,0.0,0.0,0.0,sales,medium
6429,0.34065935,0.234375,0.2,0.11214953,0.5,0.0,0.0,0.0,sales,medium
6430,0.5934066,0.40625,0.2,0.21028037,0.125,0.0,0.0,0.0,sales,medium
6431,0.7032967,0.921875,0.2,0.58878505,0.25,0.0,0.0,0.0,sales,medium
6432,0.17582418,0.484375,0.0,0.18691589,0.5,0.0,0.0,0.0,sales,medium
6433,0.6703297,0.328125,0.2,0.39252338,0.0,0.0,0.0,0.0,sales,medium
6434,0.5604396,0.953125,0.2,0.42523363,0.125,1.0,0.0,0.0,sales,medium
6435,0.989011,0.46875,0.2,0.49532712,0.125,0.0,0.0,0.0,sales,medium
6436,0.21978022,0.78125,0.2,0.7242991,0.25,0.0,0.0,0.0,sales,medium
6437,0.48351648,0.421875,0.4,0.7616823,0.0,0.0,0.0,0.0,sales,medium
6438,0.8131868,0.625,0.2,0.7757009,0.0,0.0,0.0,0.0,accounting,medium
6439,0.0989011,0.875,0.6,0.7242991,0.25,0.0,0.0,0.0,accounting,medium
6440,0.054945055,0.59375,0.4,0.098130845,0.375,0.0,0.0,0.0,accounting,medium
6441,0.45054945,0.46875,0.4,0.27570093,0.0,0.0,0.0,0.0,hr,medium
6442,0.2967033,0.828125,0.2,0.47196263,0.5,0.0,0.0,0.0,hr,medium
6443,0.2747253,0.3125,0.2,0.20093457,0.0,0.0,0.0,0.0,hr,medium
6444,0.46153846,0.609375,0.4,0.36915886,0.0,0.0,0.0,0.0,hr,medium
6445,0.45054945,0.25,0.6,0.19158879,0.125,1.0,0.0,0.0,technical,medium
6446,0.6593407,0.890625,0.2,0.6168224,0.25,0.0,0.0,0.0,technical,medium
6447,0.47252747,0.234375,0.0,0.635514,0.25,0.0,0.0,0.0,technical,high
6448,0.25274727,0.21875,0.0,0.21962617,0.125,0.0,0.0,0.0,technical,high
6449,0.8681319,0.984375,0.2,0.43925235,0.375,0.0,0.0,0.0,technical,high
6450,0.5604396,0.796875,0.2,0.46728972,0.125,1.0,0.0,0.0,technical,high
6451,0.6923077,0.6875,0.2,0.54672897,0.125,0.0,0.0,0.0,technical,high
6452,0.61538464,0.84375,0.2,0.48598132,0.125,0.0,0.0,0.0,technical,high
6453,0.8021978,0.65625,0.6,0.3271028,0.0,0.0,0.0,0.0,technical,high
6454,0.63736266,0.875,0.6,0.7570093,0.125,0.0,0.0,0.0,technical,high
6455,0.3846154,0.796875,0.6,0.037383176,0.25,0.0,0.0,0.0,technical,high
6456,0.47252747,0.765625,0.6,0.3598131,0.0,0.0,0.0,0.0,support,high
6457,0.4945055,0.234375,0.0,0.37383178,0.125,0.0,0.0,0.0,support,high
6458,0.63736266,0.625,0.6,0.39719626,0.125,0.0,0.0,0.0,support,high
6459,0.07692308,0.4375,0.8,0.21962617,0.375,1.0,0.0,0.0,support,low
6460,0.7912088,0.578125,0.4,0.42056075,0.125,0.0,0.0,0.0,support,low
6461,0.74725276,0.765625,0.2,0.18691589,0.125,0.0,0.0,0.0,support,low
6462,0.82417583,0.984375,0.4,0.57476634,0.0,0.0,0.0,0.0,support,low
6463,0.51648355,0.3125,0.6,0.6214953,0.25,1.0,0.0,0.0,support,low
6464,0.63736266,0.953125,0.6,0.6682243,0.125,0.0,0.0,0.0,support,low
6465,0.61538464,0.53125,0.4,0.40186915,0.0,0.0,0.0,0.0,support,low
6466,0.32967034,0.328125,0.0,0.1682243,0.125,0.0,0.0,0.0,support,low
6467,0.74725276,0.609375,0.2,0.8224299,0.125,0.0,0.0,0.0,technical,low
6468,0.35164836,0.9375,0.6,0.3317757,0.125,1.0,0.0,0.0,technical,low
6469,0.5494506,0.484375,0.2,0.39252338,0.0,0.0,0.0,0.0,technical,low
6470,0.054945055,0.5625,0.8,0.018691588,0.375,0.0,0.0,0.0,management,low
6471,0.5604396,0.71875,0.4,0.17757009,0.0,0.0,0.0,0.0,IT,low
6472,0.054945055,0.96875,0.8,0.58411217,0.375,0.0,0.0,0.0,IT,low
6473,0.8681319,0.6875,0.2,0.3271028,0.0,0.0,0.0,0.0,IT,low
6474,0.5604396,0.859375,0.4,0.55140185,0.0,0.0,0.0,0.0,IT,medium
6475,1.0,0.203125,0.4,0.61214954,0.125,1.0,0.0,0.0,IT,medium
6476,0.51648355,0.96875,0.4,0.5186916,0.125,0.0,0.0,0.0,product_mng,medium
6477,0.6923077,0.28125,0.2,0.88785046,0.5,0.0,0.0,0.0,product_mng,medium
6478,0.5494506,0.734375,0.2,0.6728972,0.125,1.0,0.0,0.0,product_mng,medium
6479,0.71428573,0.609375,0.4,0.07009346,0.25,1.0,0.0,0.0,product_mng,medium
6480,0.47252747,0.515625,0.4,0.317757,0.0,0.0,0.0,0.0,IT,medium
6481,0.74725276,0.59375,0.0,0.42523363,0.5,0.0,0.0,0.0,RandD,medium
6482,0.42857143,0.703125,0.4,0.71028036,0.0,0.0,0.0,0.0,RandD,medium
6483,0.989011,0.3125,0.6,0.53271025,0.0,0.0,0.0,0.0,RandD,medium
6484,0.15384616,0.65625,0.4,0.31308413,0.5,0.0,0.0,0.0,RandD,medium
6485,0.5934066,1.0,0.6,0.6775701,0.25,0.0,0.0,0.0,RandD,medium
6486,0.46153846,0.734375,0.2,0.18691589,0.125,0.0,0.0,0.0,marketing,high
6487,0.4945055,0.296875,0.4,0.5233645,0.375,0.0,0.0,0.0,sales,high
6488,0.48351648,0.578125,0.6,0.36448598,0.125,0.0,0.0,0.0,accounting,high
6489,0.6923077,0.75,0.4,0.7196262,0.125,0.0,0.0,0.0,support,high
6490,0.52747256,0.390625,0.0,0.43457943,0.0,1.0,0.0,0.0,technical,high
6491,0.7912088,0.640625,0.2,0.5046729,0.125,0.0,0.0,0.0,management,high
6492,0.6043956,0.328125,0.4,0.56542057,0.125,0.0,0.0,0.0,marketing,high
6493,0.74725276,0.328125,0.6,0.3084112,0.125,0.0,0.0,0.0,marketing,high
6494,0.8131868,0.296875,0.2,0.75233644,0.0,0.0,0.0,0.0,marketing,low
6495,0.5604396,0.546875,0.2,0.46261683,0.0,0.0,0.0,0.0,sales,low
6496,0.84615386,0.796875,0.6,0.28037384,0.25,0.0,0.0,0.0,sales,low
6497,0.45054945,0.296875,0.0,0.1495327,0.125,0.0,0.0,0.0,sales,low
6498,0.5604396,0.609375,0.6,0.6401869,0.125,1.0,0.0,0.0,sales,low
6499,0.83516484,0.578125,0.4,0.76635516,0.25,0.0,0.0,0.0,sales,low
6500,0.34065935,0.796875,0.6,0.7196262,0.25,0.0,0.0,0.0,sales,low
6501,0.31868133,0.671875,0.6,0.37383178,0.125,0.0,0.0,0.0,sales,low
6502,0.95604396,0.359375,0.8,0.17289719,0.375,0.0,0.0,0.0,sales,medium
6503,0.5494506,0.328125,0.4,0.47196263,0.0,0.0,0.0,0.0,sales,medium
6504,0.51648355,0.21875,0.2,0.28037384,0.125,1.0,0.0,0.0,sales,medium
6505,0.82417583,0.9375,0.2,0.3084112,0.125,0.0,0.0,0.0,sales,medium
6506,0.93406594,0.984375,0.2,0.5186916,0.0,0.0,0.0,0.0,sales,medium
6507,0.6923077,0.421875,0.2,0.59345794,0.0,1.0,0.0,0.0,sales,medium
6508,0.8021978,0.53125,0.2,0.24766356,0.0,0.0,0.0,0.0,sales,medium
6509,1.0,0.921875,0.2,0.8364486,0.125,1.0,0.0,0.0,sales,medium
6510,0.5824176,0.640625,0.2,0.817757,0.0,0.0,0.0,0.0,sales,medium
6511,0.73626375,0.828125,0.2,0.8271028,0.0,1.0,0.0,0.0,sales,medium
6512,0.15384616,0.59375,0.6,0.57476634,0.25,0.0,0.0,0.0,sales,medium
6513,0.6703297,0.984375,0.6,0.18224299,0.25,0.0,0.0,0.0,sales,medium
6514,0.6813187,0.8125,0.2,0.2897196,0.125,0.0,0.0,0.0,accounting,medium
6515,0.25274727,0.015625,0.2,0.3317757,0.125,0.0,0.0,0.0,accounting,medium
6516,0.6593407,0.484375,0.4,0.8317757,0.25,0.0,0.0,0.0,accounting,medium
6517,0.62637365,0.359375,0.2,0.22897196,0.125,0.0,0.0,0.0,hr,medium
6518,0.6703297,0.484375,0.8,0.6401869,0.5,0.0,0.0,0.0,hr,medium
6519,0.9010989,0.625,0.2,0.29439253,0.125,0.0,0.0,0.0,hr,medium
6520,0.12087912,0.53125,0.4,0.58411217,0.375,0.0,0.0,0.0,hr,medium
6521,0.6923077,0.734375,0.2,0.1682243,0.0,0.0,0.0,0.0,technical,medium
6522,0.71428573,0.890625,0.6,0.20560747,0.125,0.0,0.0,0.0,technical,medium
6523,0.48351648,0.671875,0.2,0.5140187,0.125,0.0,0.0,0.0,technical,medium
6524,0.989011,0.875,0.4,0.6214953,0.0,0.0,0.0,0.0,technical,medium
6525,0.72527474,0.765625,0.4,0.8224299,0.25,0.0,0.0,0.0,technical,high
6526,0.84615386,0.65625,0.4,0.317757,0.0,0.0,0.0,0.0,technical,low
6527,0.9230769,0.78125,0.4,0.22897196,0.125,0.0,0.0,0.0,technical,medium
6528,0.7912088,0.921875,0.2,0.5420561,0.125,0.0,0.0,0.0,technical,medium
6529,0.43956044,0.484375,0.2,0.7383177,0.0,1.0,0.0,0.0,technical,medium
6530,0.96703297,0.5625,0.6,0.76635516,0.25,0.0,0.0,0.0,technical,medium
6531,0.5824176,0.828125,0.2,0.4906542,0.125,0.0,0.0,0.0,technical,medium
6532,0.72527474,0.671875,0.4,0.37383178,0.25,1.0,0.0,0.0,support,medium
6533,0.85714287,0.34375,0.2,0.20560747,0.125,1.0,0.0,0.0,support,medium
6534,0.9230769,0.453125,0.6,0.4906542,0.125,0.0,0.0,0.0,support,medium
6535,0.71428573,0.5,0.2,0.5140187,0.0,1.0,0.0,0.0,support,medium
6536,0.64835167,0.328125,0.2,0.47196263,0.125,1.0,0.0,0.0,support,medium
6537,0.43956044,0.421875,0.2,0.6962617,0.25,0.0,0.0,0.0,support,low
